evidence_link_id,source_id,target_table,target_id,supported_field,claim_summary,evidence_role,confidence,last_verified
\SEL001218,\SS002,\Simplementations,\SI_SCIPY_BFGS,\Srow,\SAPIが受け付けることと実務適合性を区別する。methodごとに制約・微分・statusが異なる。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001219,\SS001,\Simplementations,\SI_SCIPY_LBFGSB,\Srow,\S高次元bounds付きの有力候補。変数scale、finite-difference step、projected gradientを確認。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001220,\SS002,\Simplementations,\SI_SCIPY_LBFGSB,\Srow,\S高次元bounds付きの有力候補。変数scale、finite-difference step、projected gradientを確認。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001221,\SS065,\Simplementations,\SI_SCIPY_LBFGSB,\Srow,\S高次元bounds付きの有力候補。変数scale、finite-difference step、projected gradientを確認。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001222,\SS001,\Simplementations,\SI_SCIPY_TRUST_CONSTR,\Srow,\S非線形制約でJacobian/Hessian/HVP・sparse構造を指定可能。微分整合性とconstraint scalingが重要。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001223,\SS002,\Simplementations,\SI_SCIPY_TRUST_CONSTR,\Srow,\S非線形制約でJacobian/Hessian/HVP・sparse構造を指定可能。微分整合性とconstraint scalingが重要。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001224,\SS001,\Simplementations,\SI_SCIPY_SLSQP,\Srow,\S中小規模の便利な候補だが、status成功だけでなく最終constraint violationを再計算する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001225,\SS002,\Simplementations,\SI_SCIPY_SLSQP,\Srow,\S中小規模の便利な候補だが、status成功だけでなく最終constraint violationを再計算する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001226,\SS064,\Simplementations,\SI_SCIPY_SLSQP,\Srow,\S中小規模の便利な候補だが、status成功だけでなく最終constraint violationを再計算する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001227,\SS001,\Simplementations,\SI_SCIPY_NELDER_MEAD,\Srow,\S低次元・安価評価向け。boundsは厳密な制約最適化と同等ではなく、単体退化とscaleに注意。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001228,\SS002,\Simplementations,\SI_SCIPY_NELDER_MEAD,\Srow,\S低次元・安価評価向け。boundsは厳密な制約最適化と同等ではなく、単体退化とscaleに注意。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001229,\SS063,\Simplementations,\SI_SCIPY_NELDER_MEAD,\Srow,\S低次元・安価評価向け。boundsは厳密な制約最適化と同等ではなく、単体退化とscaleに注意。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001230,\SS001,\Simplementations,\SI_SCIPY_POWELL,\Srow,\S,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001231,\SS002,\Simplementations,\SI_SCIPY_POWELL,\Srow,\S,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001232,\SS001,\Simplementations,\SI_SCIPY_COBYLA,\Srow,\Sequalitiesは通常二つのinequality等へ変換が必要。constraint toleranceと最終可行性を確認。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001233,\SS002,\Simplementations,\SI_SCIPY_COBYLA,\Srow,\Sequalitiesは通常二つのinequality等へ変換が必要。constraint toleranceと最終可行性を確認。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001234,\SS001,\Simplementations,\SI_SCIPY_COBYQA,\Srow,\Squadratic interpolation geometryと評価予算に注意。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001235,\SS002,\Simplementations,\SI_SCIPY_COBYQA,\Srow,\Squadratic interpolation geometryと評価予算に注意。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001236,\SS003,\Simplementations,\SI_SCIPY_LEAST_SQUARES_TRF,\Srow,\Sresidual vectorとJacobian sparsityを直接渡す。robust lossも選択可能。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001237,\SS003,\Simplementations,\SI_SCIPY_LEAST_SQUARES_LM,\Srow,\Sbounds非対応。残差数・変数数、rank deficiency、Jacobian品質を確認。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001238,\SS004,\Simplementations,\SI_SCIPY_LINPROG_HIGHS,\Srow,\SLPは一般minimizeでなくlinprog/HiGHSを優先。marginals・status・residualを確認。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001239,\SS016,\Simplementations,\SI_SCIPY_LINPROG_HIGHS,\Srow,\SLPは一般minimizeでなくlinprog/HiGHSを優先。marginals・status・residualを確認。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001240,\SS005,\Simplementations,\SI_SCIPY_MILP_HIGHS,\Srow,\Sintegrality・MIP gap・time/node limitを明示。Big-Mとrelaxation品質を診断。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001241,\SS016,\Simplementations,\SI_SCIPY_MILP_HIGHS,\Srow,\Sintegrality・MIP gap・time/node limitを明示。Big-Mとrelaxation品質を診断。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001242,\SS006,\Simplementations,\SI_SCIPY_DIFFERENTIAL_EVOLUTION,\Srow,\Spopulation × generationsが評価数。並列/seed/polish/constraint処理を記録。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001243,\SS007,\Simplementations,\SI_SCIPY_SHGO,\Srow,\S,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001244,\SS072,\Simplementations,\SI_SCIPY_SHGO,\Srow,\S,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001245,\SS008,\Simplementations,\SI_SCIPY_DIRECT,\Srow,\S,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001246,\SS073,\Simplementations,\SI_SCIPY_DIRECT,\Srow,\S,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001247,\SS009,\Simplementations,\SI_SCIPY_DUAL_ANNEALING,\Srow,\S,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001248,\SS001,\Simplementations,\SI_SCIPY_BASINHOPPING,\Srow,\S,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001249,\SS002,\Simplementations,\SI_SCIPY_BASINHOPPING,\Srow,\S,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001250,\SS016,\Simplementations,\SI_HIGHS_NATIVE,\Srow,\SNative APIはbasis/MIP start等をSciPy wrapperより広く公開する場合がある。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001251,\SS012,\Simplementations,\SI_OSQP,\Srow,\SP must be positive semidefinite. factorization caching・warm startは反復QP/MPCで有効。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001252,\SS062,\Simplementations,\SI_OSQP,\Srow,\SP must be positive semidefinite. factorization caching・warm startは反復QP/MPCで有効。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001253,\SS013,\Simplementations,\SI_SCS,\Srow,\S一次法。非常に大規模/中精度に有力だが、status inaccurateとresidualを確認。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001254,\SS014,\Simplementations,\SI_CLARABEL,\Srow,\Shomogeneous embeddingを必要としないinterior-point conic solver。対応coneとwrapper差を確認。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001255,\SS010,\Simplementations,\SI_CVXPY,\Srow,\SCVXPYはalgorithm自体ではなくmodeling/canonicalization層。DCP規則とbackend capabilityを分けて記録。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001256,\SS011,\Simplementations,\SI_CVXPY,\Srow,\SCVXPYはalgorithm自体ではなくmodeling/canonicalization層。DCP規則とbackend capabilityを分けて記録。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001257,\SS015,\Simplementations,\SI_CVXOPT,\Srow,\S,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001258,\SS017,\Simplementations,\SI_IPOPT,\Srow,\S滑らかなNLPのみ。sparse derivativeと線形solver選択が性能を左右。非凸では局所KKT点。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001259,\SS018,\Simplementations,\SI_NLOPT,\Srow,\Salgorithm enumごとに微分・制約・局所/大域が異なる。データ上は一つの手法として扱わない。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001260,\SS019,\Simplementations,\SI_PETSC_TAO,\Srow,\Sdistributed data structures/linear solvers/preconditionersまで含めて設計する大規模HPC向け。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001261,\SS020,\Simplementations,\SI_PYOMO,\Srow,\SPyomoはmodeling layer。選択solverのlicense・capability・statusを別rowで評価。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001262,\SS021,\Simplementations,\SI_SCIP,\Srow,\SMIPとMINLPで保証・nonconvex handlingが異なる。plugin ecosystemとproblem classを確認。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001263,\SS022,\Simplementations,\SI_ORTOOLS_CPSAT,\Srow,\SCP-SATは整数のみ。実数はscaleして整数化し、丸めとoverflow/係数scaleを検証。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001264,\SS079,\Simplementations,\SI_ORTOOLS_CPSAT,\Srow,\SCP-SATは整数のみ。実数はscaleして整数化し、丸めとoverflow/係数scaleを検証。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001265,\SS023,\Simplementations,\SI_ORTOOLS_ROUTING,\Srow,\S巨大routingで良質解を早く得るheuristic中心。最適性証明と成功statusを混同しない。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001266,\SS078,\Simplementations,\SI_ORTOOLS_GLOP,\Srow,\S,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001267,\SS078,\Simplementations,\SI_ORTOOLS_PDLP,\Srow,\S一次法で巨大LP向け。高精度・small LPではsimplex/IPMも比較。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001268,\SS024,\Simplementations,\SI_GUROBI,\Srow,"\Sstatus, incumbent, bound, MIP gap, numeric warningsを区別。nonconvex設定とglobal保証範囲を公式manualで確認。",\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001269,\SS025,\Simplementations,\SI_CPLEX,\Srow,\S,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001270,\SS026,\Simplementations,\SI_CBC,\Srow,\S,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001271,\SS027,\Simplementations,\SI_GLPK,\Srow,\S,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001272,\SS028,\Simplementations,\SI_MOSEK,\Srow,\S錐/SDPの代表的商用solver。problem reformulationとcone supportを確認。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001273,\SS029,\Simplementations,\SI_KNITRO,\Srow,\S,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001274,\SS030,\Simplementations,\SI_SNOPT,\Srow,\S疎SQP。derivative option・major/minor iterations・feasibility tolerancesを理解して使用。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001275,\SS031,\Simplementations,\SI_NOMAD,\Srow,\S評価失敗/cache/constraint handlingを明示。ライセンス文字列は一次資料で再確認backlog。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL001276,\SS032,\Simplementations,\SI_PYCMA,\Srow,\Sseed、population、sigma、bounds、restart、noise handlingを記録。標準CMAはO(n²) memory/linear algebra。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001277,\SS033,\Simplementations,\SI_NEVERGRAD,\Srow,\Sportfolio名はalgorithm familyと同一視しない。instrumentation/constraint handling/parallel budgetで挙動が変わる。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001278,\SS034,\Simplementations,\SI_OPTUNA,\Srow,\Ssampler、pruner、storage、trial stateを別要素として記録。pruningはlearning curve biasを検証。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001279,\SS035,\Simplementations,\SI_BOTORCH,\Srow,\Sposterior uncertaintyは最適性証明ではない。outcome transform、noise model、acquisition optimizationを検査。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001280,\SS036,\Simplementations,\SI_AX,\Srow,\Sservice/modelbridge層。generation strategyとunderlying BoTorch modelを分離して記録。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001281,\SS037,\Simplementations,\SI_SMAC3,\Srow,\Sscenario、intensifier、runhistory、budget/fidelityを明示。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001282,\SS038,\Simplementations,\SI_RAY_TUNE,\Srow,\STuneはorchestration layer。search algorithmとschedulerを同一手法として扱わない。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001283,\SS039,\Simplementations,\SI_PYMOO,\Srow,\Stermination、reference directions、constraint violation、performance indicatorsを明示。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001284,\SS040,\Simplementations,\SI_DEAP,\Srow,\Sframeworkでありdefault solverではない。encoding/operator/fitness/constraint処理の妥当性は利用者責任。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001285,\SS041,\Simplementations,\SI_CERES,\Srow,\Srobust loss、Schur structure、local parameterization/manifold、linear solver choiceが重要。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001286,\SS077,\Simplementations,\SI_CERES,\Srow,\Srobust loss、Schur structure、local parameterization/manifold、linear solver choiceが重要。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001287,\SS042,\Simplementations,\SI_CASADI,\Srow,\SCasADiはAD/modelingとsolver plugin層。Ipopt等backendの保証・licenseを別に記録。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001288,\SS043,\Simplementations,\SI_ACADOS,\Srow,\Sreal-time iteration、condensing、integrator、QP solver、scalingを一体で検証。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001289,\SS076,\Simplementations,\SI_ACADOS,\Srow,\Sreal-time iteration、condensing、integrator、QP solver、scalingを一体で検証。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001290,\SS044,\Simplementations,\SI_PYMANOPT,\Srow,\Smanifold、backend、cost decorator、Riemannian derivative validationを確認。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001291,\SS045,\Simplementations,\SI_MANOPT_MATLAB,\Srow,\S,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL001292,\SS046,\Simplementations,\SI_JAXOPT,\Srow,\Sofficial repository status/maintenance cadenceを確認。JAX compilation/static shapeとsolver differentiabilityに注意。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001293,\SS047,\Simplementations,\SI_OPTAX,\Srow,\Soptimizer transformation library。training loop、schedule、regularization、state checkpointは利用者が管理。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001294,\SS048,\Simplementations,\SI_PYTORCH_OPTIM,\Srow,\Soptimizer classごとにsparse gradient、foreach/fused/capturable、memoryが異なる。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001295,\SS049,\Simplementations,\SI_TENSORFLOW_OPTIM,\Srow,\S,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001296,\SS050,\Simplementations,\SI_DRAKE,\Srow,\SMathematicalProgramと個別solver、geometry/trajectory classesを分離。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001297,\SS051,\Simplementations,\SI_JUMP,\Srow,\SJuMPはmodeling layer。MathOptInterface属性とbackend capabilityを別管理。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001298,\SS052,\Simplementations,\SI_OPTIMJL,\Srow,\S,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001299,\SS053,\Simplementations,\SI_MINIZINC,\Srow,\Smodel/flattening/backendの三層。global constraintがbackendで分解される差を確認。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001300,\SS081,\Simplementations,\SI_EXCEL_SOLVER,\Srow,\S教育・小規模GUI用途。engine/version/option、scale、integer tolerance、status reportを保存し再現性を確保。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001301,\SS055,\Sproblem_method_fit,\SPMF00001,\Srow,\S閉形式解候補の主要特徴（general_nonlinear、unconstrained、analytic_gradient、cheap）に対し、Newton法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_CLOSED_FORM;ALT_SYMBOLIC を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL001302,\SS056,\Sproblem_method_fit,\SPMF00001,\Srow,\S閉形式解候補の主要特徴（general_nonlinear、unconstrained、analytic_gradient、cheap）に対し、Newton法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_CLOSED_FORM;ALT_SYMBOLIC を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL001303,\SS002,\Sproblem_method_fit,\SPMF00001,\Srow,\S閉形式解候補の主要特徴（general_nonlinear、unconstrained、analytic_gradient、cheap）に対し、Newton法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_CLOSED_FORM;ALT_SYMBOLIC を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL001304,\SS057,\Sproblem_method_fit,\SPMF00001,\Srow,\S閉形式解候補の主要特徴（general_nonlinear、unconstrained、analytic_gradient、cheap）に対し、Newton法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_CLOSED_FORM;ALT_SYMBOLIC を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL001305,\SS055,\Sproblem_method_fit,\SPMF00002,\Srow,\S閉形式解候補の主要特徴（general_nonlinear、unconstrained、analytic_gradient、cheap）に対し、BFGS法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_CLOSED_FORM;ALT_SYMBOLIC を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001306,\SS056,\Sproblem_method_fit,\SPMF00002,\Srow,\S閉形式解候補の主要特徴（general_nonlinear、unconstrained、analytic_gradient、cheap）に対し、BFGS法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_CLOSED_FORM;ALT_SYMBOLIC を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001307,\SS002,\Sproblem_method_fit,\SPMF00002,\Srow,\S閉形式解候補の主要特徴（general_nonlinear、unconstrained、analytic_gradient、cheap）に対し、BFGS法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_CLOSED_FORM;ALT_SYMBOLIC を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001308,\SS057,\Sproblem_method_fit,\SPMF00002,\Srow,\S閉形式解候補の主要特徴（general_nonlinear、unconstrained、analytic_gradient、cheap）に対し、BFGS法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_CLOSED_FORM;ALT_SYMBOLIC を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL001309,\SS055,\Sproblem_method_fit,\SPMF00003,\Srow,\S閉形式解候補の主要特徴（general_nonlinear、unconstrained、analytic_gradient、cheap）に対し、最急降下法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_CLOSED_FORM;ALT_SYMBOLIC を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL001310,\SS056,\Sproblem_method_fit,\SPMF00003,\Srow,\S閉形式解候補の主要特徴（general_nonlinear、unconstrained、analytic_gradient、cheap）に対し、最急降下法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_CLOSED_FORM;ALT_SYMBOLIC を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL001311,\SS002,\Sproblem_method_fit,\SPMF00003,\Srow,\S閉形式解候補の主要特徴（general_nonlinear、unconstrained、analytic_gradient、cheap）に対し、最急降下法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_CLOSED_FORM;ALT_SYMBOLIC を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL001312,\SS057,\Sproblem_method_fit,\SPMF00003,\Srow,\S閉形式解候補の主要特徴（general_nonlinear、unconstrained、analytic_gradient、cheap）に対し、最急降下法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_CLOSED_FORM;ALT_SYMBOLIC を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
