problem_id,problem_name_ja,method_id,method_name_ja,method_family_id,fit_level,beginner_priority,variable_type,objective_structure,constraint_structure,convexity,smoothness,derivative_access,dimension_context,evaluation_cost,noise,solution_requirement,required_conditions,exclusion_conditions,guarantee_notes,budget_notes,representative_implementation_ids,evidence_source_ids,confidence,last_verified
PA024,混合整数二次計画,M_SPATIAL_BRANCH_BOUND,空間branch-and-bound,MF_DISCRETE_EXACT,strongly_recommended,second_try,mixed,quadratic,mixed,nonconvex,discrete_valued,not_differentiable,medium,cheap,deterministic,optimality_gap,有限離散領域、妥当な定式化、solverが扱える連続緩和。,noiseを含むblack-box;曖昧なlogic;巨大Big-M,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,I_SCIP;I_GUROBI,S021;S024;S028;S005;S016;S025,high,2026-07-13
PA024,混合整数二次計画,M_CP_SAT,CP-SAT,MF_CONSTRAINT_PROGRAMMING,recommended,expert_guidance_recommended,mixed,quadratic,mixed,nonconvex,discrete_valued,not_differentiable,medium,cheap,deterministic,optimality_gap,有限domainと強い制約表現。整数化・時間離散化の意味が妥当。,本質的に連続滑らか;実数精度を整数scaleで表せない,要求される大域証明/gapをこの手法単独では満たさない。候補解生成またはupper bound用途に限定。,反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,I_ORTOOLS_CPSAT;I_MINIZINC,S021;S024;S028;S022;S053;S079,medium,2026-07-13
PA024,混合整数二次計画,M_LOCAL_SEARCH_COMBINATORIAL,組合せlocal search,MF_GRAPH_DP,conditional,expert_guidance_recommended,mixed,quadratic,mixed,nonconvex,discrete_valued,not_differentiable,medium,cheap,deterministic,optimality_gap,最適部分構造、network構造、または対応するgraph表現。,追加制約が専用構造を破壊;状態次元が巨大,要求される大域証明/gapをこの手法単独では満たさない。候補解生成またはupper bound用途に限定。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_ORTOOLS_ROUTING,S021;S024;S028;S054;S023,medium,2026-07-13
PA024,混合整数二次計画,M_GENETIC_ALGORITHM,遺伝的algorithm,MF_EVOLUTIONARY,generally_unsuitable,avoid_as_default,mixed,quadratic,mixed,nonconvex,discrete_valued,not_differentiable,medium,cheap,deterministic,optimality_gap,評価予算と妥当な変数表現・境界・乱数管理。,問題の主要構造・変数型・保証要求と不整合。,要求される大域証明/gapをこの手法単独では満たさない。候補解生成またはupper bound用途に限定。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_PYMOO;I_DEAP,S021;S024;S028;S032;S033;S040;S058;S074,medium,2026-07-13
PA025,混合整数非線形計画,M_SPATIAL_BRANCH_BOUND,空間branch-and-bound,MF_DISCRETE_EXACT,default_choice,expert_guidance_recommended,mixed,general_nonlinear,mixed,nonconvex,discrete_valued,not_differentiable,medium,moderate,deterministic,global_proof,有限離散領域、妥当な定式化、solverが扱える連続緩和。,noiseを含むblack-box;曖昧なlogic;巨大Big-M,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,I_SCIP;I_GUROBI,S021;S029;S005;S016;S024;S025;S028,high,2026-07-13
PA025,混合整数非線形計画,M_OUTER_APPROX_MINLP,outer approximation MINLP,MF_DISCRETE_EXACT,strongly_recommended,expert_guidance_recommended,mixed,general_nonlinear,mixed,nonconvex,discrete_valued,not_differentiable,medium,moderate,deterministic,global_proof,連続部分が凸・微分可能で適切な正則性。,noiseを含むblack-box;曖昧なlogic;巨大Big-M,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,I_PYOMO;I_SCIP,S021;S029;S005;S016;S024;S025;S028,high,2026-07-13
PA025,混合整数非線形計画,M_BRANCH_BOUND,branch-and-bound,MF_DISCRETE_EXACT,recommended,expert_only,mixed,general_nonlinear,mixed,nonconvex,discrete_valued,not_differentiable,medium,moderate,deterministic,global_proof,有限離散領域、妥当な定式化、solverが扱える連続緩和。,noiseを含むblack-box;曖昧なlogic;巨大Big-M,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,I_SCIPY_MILP_HIGHS;I_KNITRO;I_EXCEL_SOLVER,S021;S029;S005;S016;S024;S025;S028,medium,2026-07-13
PA025,混合整数非線形計画,M_GENETIC_ALGORITHM,遺伝的algorithm,MF_EVOLUTIONARY,conditional,expert_only,mixed,general_nonlinear,mixed,nonconvex,discrete_valued,not_differentiable,medium,moderate,deterministic,global_proof,評価予算と妥当な変数表現・境界・乱数管理。,評価が極端に高価で低予算;厳密証明;高次元で構造利用可能,要求される大域証明/gapをこの手法単独では満たさない。候補解生成またはupper bound用途に限定。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_PYMOO;I_DEAP,S021;S029;S032;S033;S040;S058;S074,medium,2026-07-13
PA025,混合整数非線形計画,M_SQP,逐次二次計画法,MF_CONSTRAINED_NLP,generally_unsuitable,avoid_as_default,mixed,general_nonlinear,mixed,nonconvex,discrete_valued,not_differentiable,medium,moderate,deterministic,global_proof,制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,問題の主要構造・変数型・保証要求と不整合。 離散/graph変数を直接扱わない。連続緩和だけでは整数可行性を保証しない。,要求される大域証明/gapをこの手法単独では満たさない。候補解生成またはupper bound用途に限定。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCIPY_TRUST_CONSTR;I_KNITRO;I_SNOPT;I_CASADI;I_ACADOS,S021;S029;S017;S030;S056;S064,medium,2026-07-13
PA026,制約programming型scheduling,M_CP_SAT,CP-SAT,MF_CONSTRAINT_PROGRAMMING,default_choice,first_try,mixed,discrete,combinatorial,nonconvex,discrete_valued,not_differentiable,high,cheap,deterministic,feasible_only,有限domainと強い制約表現。整数化・時間離散化の意味が妥当。,本質的に連続滑らか;実数精度を整数scaleで表せない,保証の種類と実装statusを個別確認。,反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,I_ORTOOLS_CPSAT;I_MINIZINC,S022;S053;S079,high,2026-07-13
PA026,制約programming型scheduling,M_CP_SEARCH,constraint programming search,MF_CONSTRAINT_PROGRAMMING,strongly_recommended,second_try,mixed,discrete,combinatorial,nonconvex,discrete_valued,not_differentiable,high,cheap,deterministic,feasible_only,有限domainと強い制約表現。整数化・時間離散化の意味が妥当。,本質的に連続滑らか;実数精度を整数scaleで表せない,保証の種類と実装statusを個別確認。,反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,I_ORTOOLS_ROUTING;I_MINIZINC,S022;S053,high,2026-07-13
PA026,制約programming型scheduling,M_BRANCH_CUT,branch-and-cut,MF_DISCRETE_EXACT,recommended,expert_guidance_recommended,mixed,discrete,combinatorial,nonconvex,discrete_valued,not_differentiable,high,cheap,deterministic,feasible_only,有限離散領域、妥当な定式化、solverが扱える連続緩和。,noiseを含むblack-box;曖昧なlogic;巨大Big-M,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,I_SCIPY_MILP_HIGHS;I_HIGHS_NATIVE;I_CVXPY;I_PYOMO;I_SCIP,S022;S053;S005;S016;S021;S024;S025;S028,medium,2026-07-13
PA026,制約programming型scheduling,M_LOCAL_SEARCH_COMBINATORIAL,組合せlocal search,MF_GRAPH_DP,conditional,expert_guidance_recommended,mixed,discrete,combinatorial,nonconvex,discrete_valued,not_differentiable,high,cheap,deterministic,feasible_only,最適部分構造、network構造、または対応するgraph表現。,追加制約が専用構造を破壊;状態次元が巨大,保証の種類と実装statusを個別確認。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_ORTOOLS_ROUTING,S022;S053;S054;S023,medium,2026-07-13
PA026,制約programming型scheduling,M_GENETIC_ALGORITHM,遺伝的algorithm,MF_EVOLUTIONARY,generally_unsuitable,avoid_as_default,mixed,discrete,combinatorial,nonconvex,discrete_valued,not_differentiable,high,cheap,deterministic,feasible_only,評価予算と妥当な変数表現・境界・乱数管理。,問題の主要構造・変数型・保証要求と不整合。,大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_PYMOO;I_DEAP,S022;S053;S032;S033;S040;S058;S074,medium,2026-07-13
PA027,SAT・MaxSAT,M_CDCL_SAT,CDCL SAT,MF_CONSTRAINT_PROGRAMMING,default_choice,first_try,binary,discrete,logical,nonconvex,discrete_valued,not_differentiable,very_high,cheap,deterministic,feasible_only,有限domainと強い制約表現。整数化・時間離散化の意味が妥当。,本質的に連続滑らか;実数精度を整数scaleで表せない,保証の種類と実装statusを個別確認。,反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,I_ORTOOLS_CPSAT;I_MINIZINC,S022;S053,high,2026-07-13
PA027,SAT・MaxSAT,M_CP_SAT,CP-SAT,MF_CONSTRAINT_PROGRAMMING,strongly_recommended,second_try,binary,discrete,logical,nonconvex,discrete_valued,not_differentiable,very_high,cheap,deterministic,feasible_only,有限domainと強い制約表現。整数化・時間離散化の意味が妥当。,本質的に連続滑らか;実数精度を整数scaleで表せない,保証の種類と実装statusを個別確認。,反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,I_ORTOOLS_CPSAT;I_MINIZINC,S022;S053;S079,high,2026-07-13
PA027,SAT・MaxSAT,M_CP_SEARCH,constraint programming search,MF_CONSTRAINT_PROGRAMMING,recommended,expert_guidance_recommended,binary,discrete,logical,nonconvex,discrete_valued,not_differentiable,very_high,cheap,deterministic,feasible_only,有限domainと強い制約表現。整数化・時間離散化の意味が妥当。,本質的に連続滑らか;実数精度を整数scaleで表せない,保証の種類と実装statusを個別確認。,反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,I_ORTOOLS_ROUTING;I_MINIZINC,S022;S053,medium,2026-07-13
PA027,SAT・MaxSAT,M_LOCAL_SEARCH_COMBINATORIAL,組合せlocal search,MF_GRAPH_DP,conditional,expert_guidance_recommended,binary,discrete,logical,nonconvex,discrete_valued,not_differentiable,very_high,cheap,deterministic,feasible_only,最適部分構造、network構造、または対応するgraph表現。,追加制約が専用構造を破壊;状態次元が巨大,保証の種類と実装statusを個別確認。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_ORTOOLS_ROUTING,S022;S053;S054;S023,medium,2026-07-13
PA027,SAT・MaxSAT,M_BRANCH_CUT,branch-and-cut,MF_DISCRETE_EXACT,generally_unsuitable,avoid_as_default,binary,discrete,logical,nonconvex,discrete_valued,not_differentiable,very_high,cheap,deterministic,feasible_only,有限離散領域、妥当な定式化、solverが扱える連続緩和。,問題の主要構造・変数型・保証要求と不整合。,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,I_SCIPY_MILP_HIGHS;I_HIGHS_NATIVE;I_CVXPY;I_PYOMO;I_SCIP,S022;S053;S005;S016;S021;S024;S025;S028,medium,2026-07-13
PA028,network flow,M_NETWORK_SIMPLEX,network simplex,MF_GRAPH_DP,default_choice,first_try,graph,linear,combinatorial,convex,discrete_valued,not_differentiable,high,cheap,deterministic,global_proof,最適部分構造、network構造、または対応するgraph表現。,追加制約が専用構造を破壊;状態次元が巨大,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,,S054,high,2026-07-13
PA028,network flow,M_SIMPLEX,primal simplex法,MF_LP_QP_CONIC,strongly_recommended,second_try,graph,linear,combinatorial,convex,discrete_valued,not_differentiable,high,cheap,deterministic,global_proof,問題が対応する標準形に表現され、凸性・cone条件が満たされる。,black-box;一般非凸を凸として誤分類;係数が不正確,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCIPY_LINPROG_HIGHS;I_HIGHS_NATIVE;I_ORTOOLS_GLOP;I_GUROBI;I_CPLEX,S054;S004;S010;S012;S013;S014;S016;S055;S062,high,2026-07-13
PA028,network flow,M_DYNAMIC_PROGRAMMING,動的計画法,MF_GRAPH_DP,recommended,expert_guidance_recommended,graph,linear,combinatorial,convex,discrete_valued,not_differentiable,high,cheap,deterministic,global_proof,最適部分構造、network構造、または対応するgraph表現。,追加制約が専用構造を破壊;状態次元が巨大,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,,S054,medium,2026-07-13
PA028,network flow,M_BRANCH_CUT,branch-and-cut,MF_DISCRETE_EXACT,conditional,expert_guidance_recommended,graph,linear,combinatorial,convex,discrete_valued,not_differentiable,high,cheap,deterministic,global_proof,有限離散領域、妥当な定式化、solverが扱える連続緩和。,noiseを含むblack-box;曖昧なlogic;巨大Big-M,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,I_SCIPY_MILP_HIGHS;I_HIGHS_NATIVE;I_CVXPY;I_PYOMO;I_SCIP,S054;S005;S016;S021;S024;S025;S028,medium,2026-07-13
