evidence_link_id,source_id,target_table,target_id,supported_field,claim_summary,evidence_role,confidence,last_verified
EL001485,S018,problem_method_fit,PMF00035,row,高次元・勾配利用可能の主要特徴（general_nonlinear、unconstrained、automatic_differentiation、moderate）に対し、Nelder–Mead単体法は微分不要;分岐・軽い非滑らかさに対応;実装しやすい変種。ただし高次元で評価数が急増;局所解;停止判定が弱い。 汎用最適化の前に ALT_DECOMPOSITION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001486,S031,problem_method_fit,PMF00035,row,高次元・勾配利用可能の主要特徴（general_nonlinear、unconstrained、automatic_differentiation、moderate）に対し、Nelder–Mead単体法は微分不要;分岐・軽い非滑らかさに対応;実装しやすい変種。ただし高次元で評価数が急増;局所解;停止判定が弱い。 汎用最適化の前に ALT_DECOMPOSITION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001487,S060,problem_method_fit,PMF00035,row,高次元・勾配利用可能の主要特徴（general_nonlinear、unconstrained、automatic_differentiation、moderate）に対し、Nelder–Mead単体法は微分不要;分岐・軽い非滑らかさに対応;実装しやすい変種。ただし高次元で評価数が急増;局所解;停止判定が弱い。 汎用最適化の前に ALT_DECOMPOSITION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001488,S063,problem_method_fit,PMF00035,row,高次元・勾配利用可能の主要特徴（general_nonlinear、unconstrained、automatic_differentiation、moderate）に対し、Nelder–Mead単体法は微分不要;分岐・軽い非滑らかさに対応;実装しやすい変種。ただし高次元で評価数が急増;局所解;停止判定が弱い。 汎用最適化の前に ALT_DECOMPOSITION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001489,S002,problem_method_fit,PMF00036,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、L-BFGS-B法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,high,2026-07-13
EL001490,S065,problem_method_fit,PMF00036,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、L-BFGS-B法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,high,2026-07-13
EL001491,S056,problem_method_fit,PMF00036,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、L-BFGS-B法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,high,2026-07-13
EL001492,S057,problem_method_fit,PMF00036,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、L-BFGS-B法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,high,2026-07-13
EL001493,S002,problem_method_fit,PMF00037,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、射影勾配法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,high,2026-07-13
EL001494,S065,problem_method_fit,PMF00037,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、射影勾配法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,high,2026-07-13
EL001495,S017,problem_method_fit,PMF00037,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、射影勾配法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,high,2026-07-13
EL001496,S029,problem_method_fit,PMF00037,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、射影勾配法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,high,2026-07-13
EL001497,S030,problem_method_fit,PMF00037,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、射影勾配法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,high,2026-07-13
EL001498,S056,problem_method_fit,PMF00037,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、射影勾配法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,high,2026-07-13
EL001499,S064,problem_method_fit,PMF00037,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、射影勾配法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,high,2026-07-13
EL001500,S055,problem_method_fit,PMF00037,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、射影勾配法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,high,2026-07-13
EL001501,S066,problem_method_fit,PMF00037,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、射影勾配法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,high,2026-07-13
EL001502,S002,problem_method_fit,PMF00038,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、active-set NLP/QPは一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001503,S065,problem_method_fit,PMF00038,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、active-set NLP/QPは一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001504,S017,problem_method_fit,PMF00038,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、active-set NLP/QPは一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001505,S029,problem_method_fit,PMF00038,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、active-set NLP/QPは一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001506,S030,problem_method_fit,PMF00038,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、active-set NLP/QPは一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001507,S056,problem_method_fit,PMF00038,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、active-set NLP/QPは一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001508,S064,problem_method_fit,PMF00038,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、active-set NLP/QPは一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001509,S012,problem_method_fit,PMF00038,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、active-set NLP/QPは一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001510,S016,problem_method_fit,PMF00038,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、active-set NLP/QPは一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001511,S002,problem_method_fit,PMF00039,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、SLSQPは一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001512,S065,problem_method_fit,PMF00039,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、SLSQPは一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001513,S017,problem_method_fit,PMF00039,row,上下限制約付き滑らかの主要特徴（general_nonlinear、bounds、analytic_gradient、cheap）に対し、SLSQPは一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_PROJECTION_PROX;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
