problem_id,problem_name_ja,method_id,method_name_ja,method_family_id,fit_level,beginner_priority,variable_type,objective_structure,constraint_structure,convexity,smoothness,derivative_access,dimension_context,evaluation_cost,noise,solution_requirement,required_conditions,exclusion_conditions,guarantee_notes,budget_notes,representative_implementation_ids,evidence_source_ids,confidence,last_verified
\SPA021,\S半正定値計画,\SM_PRIMAL_DUAL_CONIC,\Sprimal-dual錐内点法,\SMF_LP_QP_CONIC,\Sdefault_choice,\Sexpert_guidance_recommended,\Spsd_matrix,\Slinear,\Ssemidefinite,\Sconvex,\Ssmooth,\Sanalytic_gradient,\Smedium,\Smoderate,\Sdeterministic,\Sglobal_proof,\S問題が対応する標準形に表現され、凸性・cone条件が満たされる。,\Sblack-box;一般非凸を凸として誤分類;係数が不正確,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCS;I_CLARABEL;I_CVXPY;I_CVXOPT;I_MOSEK,\SS015;S028;S055;S004;S010;S012;S013;S014;S016;S062,\Shigh,\S2026-07-13
\SPA021,\S半正定値計画,\SM_RIEMANNIAN_TRUST_REGION,\SRiemann trust-region法,\SMF_MANIFOLD,\Sconditional,\Sexpert_only,\Spsd_matrix,\Slinear,\Ssemidefinite,\Sconvex,\Ssmooth,\Sanalytic_gradient,\Smedium,\Smoderate,\Sdeterministic,\Sglobal_proof,\S変数の多様体構造、接空間射影、retraction、Riemann metricが定義可能。,\S多様体構造が不要;不連続;離散変数,\S要求される大域証明/gapをこの手法単独では満たさない。候補解生成またはupper bound用途に限定。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_PYMANOPT;I_MANOPT_MATLAB,\SS015;S028;S055;S044;S045;S071,\Smedium,\S2026-07-13
\SPA021,\S半正定値計画,\SM_SLSQP,\SSLSQP,\SMF_CONSTRAINED_NLP,\Sgenerally_unsuitable,\Savoid_as_default,\Spsd_matrix,\Slinear,\Ssemidefinite,\Sconvex,\Ssmooth,\Sanalytic_gradient,\Smedium,\Smoderate,\Sdeterministic,\Sglobal_proof,\S制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,\S問題の主要構造・変数型・保証要求と不整合。,\S要求される大域証明/gapをこの手法単独では満たさない。候補解生成またはupper bound用途に限定。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_SLSQP,\SS015;S028;S055;S017;S029;S030;S056;S064;S002,\Smedium,\S2026-07-13
\SPA022,\S一般錐最適化,\SM_ADMM,\S交互方向乗数法,\SMF_COMPOSITE_CONVEX,\Sstrongly_recommended,\Ssecond_try,\Scontinuous,\Squadratic,\Sconic,\Sconvex,\Ssmooth,\Sanalytic_gradient,\Shigh,\Scheap,\Sdeterministic,\Sglobal_proof,\S凸性または適切な単調性。近接作用素・射影・分解が計算可能。,\S非凸で証明必須;prox/射影が高価;離散変数,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCS,\SS010;S013;S014;S028;S055;S061;S066;S067,\Shigh,\S2026-07-13
\SPA022,\S一般錐最適化,\SM_BARRIER_LP_QP,\Sprimal-dual barrier法,\SMF_LP_QP_CONIC,\Srecommended,\Sexpert_guidance_recommended,\Scontinuous,\Squadratic,\Sconic,\Sconvex,\Ssmooth,\Sanalytic_gradient,\Shigh,\Scheap,\Sdeterministic,\Sglobal_proof,\S問題が対応する標準形に表現され、凸性・cone条件が満たされる。,\Sblack-box;一般非凸を凸として誤分類;係数が不正確,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_LINPROG_HIGHS;I_HIGHS_NATIVE;I_CLARABEL;I_CVXPY;I_CVXOPT,\SS010;S013;S014;S028;S004;S012;S016;S055;S062,\Smedium,\S2026-07-13
\SPA022,\S一般錐最適化,\SM_CMA_ES,\SCMA-ES,\SMF_EVOLUTIONARY,\Sgenerally_unsuitable,\Savoid_as_default,\Scontinuous,\Squadratic,\Sconic,\Sconvex,\Ssmooth,\Sanalytic_gradient,\Shigh,\Scheap,\Sdeterministic,\Sglobal_proof,\S評価予算と妥当な変数表現・境界・乱数管理。,\S問題の主要構造・変数型・保証要求と不整合。,\S要求される大域証明/gapをこの手法単独では満たさない。候補解生成またはupper bound用途に限定。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_PYCMA;I_NEVERGRAD,\SS010;S013;S014;S028;S032;S033;S040;S058;S074,\Smedium,\S2026-07-13
\SPA022,\S一般錐最適化,\SM_INTERIOR_POINT_NLP,\SNLP内点法,\SMF_CONSTRAINED_NLP,\Sconditional,\Sexpert_guidance_recommended,\Scontinuous,\Squadratic,\Sconic,\Sconvex,\Ssmooth,\Sanalytic_gradient,\Shigh,\Scheap,\Sdeterministic,\Sglobal_proof,\S制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,\S離散変数;不連続制約;強いノイズ,\S要求される大域証明/gapをこの手法単独では満たさない。候補解生成またはupper bound用途に限定。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_TRUST_CONSTR;I_IPOPT;I_PYOMO;I_KNITRO;I_CASADI,\SS010;S013;S014;S028;S017;S029;S030;S056;S064,\Smedium,\S2026-07-13
\SPA022,\S一般錐最適化,\SM_PRIMAL_DUAL_CONIC,\Sprimal-dual錐内点法,\SMF_LP_QP_CONIC,\Sdefault_choice,\Sfirst_try,\Scontinuous,\Squadratic,\Sconic,\Sconvex,\Ssmooth,\Sanalytic_gradient,\Shigh,\Scheap,\Sdeterministic,\Sglobal_proof,\S問題が対応する標準形に表現され、凸性・cone条件が満たされる。,\Sblack-box;一般非凸を凸として誤分類;係数が不正確,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCS;I_CLARABEL;I_CVXPY;I_CVXOPT;I_MOSEK,\SS010;S013;S014;S028;S004;S012;S016;S055;S062,\Shigh,\S2026-07-13
\SPA023,\S混合整数線形計画,\SM_BRANCH_CUT,\Sbranch-and-cut,\SMF_DISCRETE_EXACT,\Sdefault_choice,\Sfirst_try,\Smixed,\Slinear,\Smixed,\Snonconvex,\Sdiscrete_valued,\Snot_differentiable,\Shigh,\Scheap,\Sdeterministic,\Soptimality_gap,\S有限離散領域、妥当な定式化、solverが扱える連続緩和。,\Snoiseを含むblack-box;曖昧なlogic;巨大Big-M,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,\SI_SCIPY_MILP_HIGHS;I_HIGHS_NATIVE;I_CVXPY;I_PYOMO;I_SCIP,\SS005;S016;S021;S024;S025;S028,\Shigh,\S2026-07-13
\SPA023,\S混合整数線形計画,\SM_CP_SAT,\SCP-SAT,\SMF_CONSTRAINT_PROGRAMMING,\Sstrongly_recommended,\Ssecond_try,\Smixed,\Slinear,\Smixed,\Snonconvex,\Sdiscrete_valued,\Snot_differentiable,\Shigh,\Scheap,\Sdeterministic,\Soptimality_gap,\S有限domainと強い制約表現。整数化・時間離散化の意味が妥当。,\S本質的に連続滑らか;実数精度を整数scaleで表せない,\S要求される大域証明/gapをこの手法単独では満たさない。候補解生成またはupper bound用途に限定。,\S反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,\SI_ORTOOLS_CPSAT;I_MINIZINC,\SS005;S016;S021;S024;S022;S053;S079,\Shigh,\S2026-07-13
\SPA023,\S混合整数線形計画,\SM_DYNAMIC_PROGRAMMING,\S動的計画法,\SMF_GRAPH_DP,\Srecommended,\Sexpert_guidance_recommended,\Smixed,\Slinear,\Smixed,\Snonconvex,\Sdiscrete_valued,\Snot_differentiable,\Shigh,\Scheap,\Sdeterministic,\Soptimality_gap,\S最適部分構造、network構造、または対応するgraph表現。,\S追加制約が専用構造を破壊;状態次元が巨大,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\S,\SS005;S016;S021;S024;S054,\Smedium,\S2026-07-13
\SPA023,\S混合整数線形計画,\SM_LOCAL_SEARCH_COMBINATORIAL,\S組合せlocal search,\SMF_GRAPH_DP,\Sconditional,\Sexpert_guidance_recommended,\Smixed,\Slinear,\Smixed,\Snonconvex,\Sdiscrete_valued,\Snot_differentiable,\Shigh,\Scheap,\Sdeterministic,\Soptimality_gap,\S最適部分構造、network構造、または対応するgraph表現。,\S追加制約が専用構造を破壊;状態次元が巨大,\S要求される大域証明/gapをこの手法単独では満たさない。候補解生成またはupper bound用途に限定。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_ORTOOLS_ROUTING,\SS005;S016;S021;S024;S054;S023,\Smedium,\S2026-07-13
\SPA023,\S混合整数線形計画,\SM_SQP,\S逐次二次計画法,\SMF_CONSTRAINED_NLP,\Sgenerally_unsuitable,\Savoid_as_default,\Smixed,\Slinear,\Smixed,\Snonconvex,\Sdiscrete_valued,\Snot_differentiable,\Shigh,\Scheap,\Sdeterministic,\Soptimality_gap,\S制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,\S問題の主要構造・変数型・保証要求と不整合。 離散/graph変数を直接扱わない。連続緩和だけでは整数可行性を保証しない。,\S要求される大域証明/gapをこの手法単独では満たさない。候補解生成またはupper bound用途に限定。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_TRUST_CONSTR;I_KNITRO;I_SNOPT;I_CASADI;I_ACADOS,\SS005;S016;S021;S024;S017;S029;S030;S056;S064,\Smedium,\S2026-07-13
\SPA024,\S混合整数二次計画,\SM_BRANCH_CUT,\Sbranch-and-cut,\SMF_DISCRETE_EXACT,\Sdefault_choice,\Sfirst_try,\Smixed,\Squadratic,\Smixed,\Snonconvex,\Sdiscrete_valued,\Snot_differentiable,\Smedium,\Scheap,\Sdeterministic,\Soptimality_gap,\S有限離散領域、妥当な定式化、solverが扱える連続緩和。,\Snoiseを含むblack-box;曖昧なlogic;巨大Big-M,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,\SI_SCIPY_MILP_HIGHS;I_HIGHS_NATIVE;I_CVXPY;I_PYOMO;I_SCIP,\SS021;S024;S028;S005;S016;S025,\Shigh,\S2026-07-13
\SPA024,\S混合整数二次計画,\SM_CP_SAT,\SCP-SAT,\SMF_CONSTRAINT_PROGRAMMING,\Srecommended,\Sexpert_guidance_recommended,\Smixed,\Squadratic,\Smixed,\Snonconvex,\Sdiscrete_valued,\Snot_differentiable,\Smedium,\Scheap,\Sdeterministic,\Soptimality_gap,\S有限domainと強い制約表現。整数化・時間離散化の意味が妥当。,\S本質的に連続滑らか;実数精度を整数scaleで表せない,\S要求される大域証明/gapをこの手法単独では満たさない。候補解生成またはupper bound用途に限定。,\S反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,\SI_ORTOOLS_CPSAT;I_MINIZINC,\SS021;S024;S028;S022;S053;S079,\Smedium,\S2026-07-13
\SPA024,\S混合整数二次計画,\SM_GENETIC_ALGORITHM,\S遺伝的algorithm,\SMF_EVOLUTIONARY,\Sgenerally_unsuitable,\Savoid_as_default,\Smixed,\Squadratic,\Smixed,\Snonconvex,\Sdiscrete_valued,\Snot_differentiable,\Smedium,\Scheap,\Sdeterministic,\Soptimality_gap,\S評価予算と妥当な変数表現・境界・乱数管理。,\S問題の主要構造・変数型・保証要求と不整合。,\S要求される大域証明/gapをこの手法単独では満たさない。候補解生成またはupper bound用途に限定。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_PYMOO;I_DEAP,\SS021;S024;S028;S032;S033;S040;S058;S074,\Smedium,\S2026-07-13
\SPA024,\S混合整数二次計画,\SM_LOCAL_SEARCH_COMBINATORIAL,\S組合せlocal search,\SMF_GRAPH_DP,\Sconditional,\Sexpert_guidance_recommended,\Smixed,\Squadratic,\Smixed,\Snonconvex,\Sdiscrete_valued,\Snot_differentiable,\Smedium,\Scheap,\Sdeterministic,\Soptimality_gap,\S最適部分構造、network構造、または対応するgraph表現。,\S追加制約が専用構造を破壊;状態次元が巨大,\S要求される大域証明/gapをこの手法単独では満たさない。候補解生成またはupper bound用途に限定。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_ORTOOLS_ROUTING,\SS021;S024;S028;S054;S023,\Smedium,\S2026-07-13
\SPA024,\S混合整数二次計画,\SM_SPATIAL_BRANCH_BOUND,\S空間branch-and-bound,\SMF_DISCRETE_EXACT,\Sstrongly_recommended,\Ssecond_try,\Smixed,\Squadratic,\Smixed,\Snonconvex,\Sdiscrete_valued,\Snot_differentiable,\Smedium,\Scheap,\Sdeterministic,\Soptimality_gap,\S有限離散領域、妥当な定式化、solverが扱える連続緩和。,\Snoiseを含むblack-box;曖昧なlogic;巨大Big-M,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,\SI_SCIP;I_GUROBI,\SS021;S024;S028;S005;S016;S025,\Shigh,\S2026-07-13
\SPA025,\S混合整数非線形計画,\SM_BRANCH_BOUND,\Sbranch-and-bound,\SMF_DISCRETE_EXACT,\Srecommended,\Sexpert_only,\Smixed,\Sgeneral_nonlinear,\Smixed,\Snonconvex,\Sdiscrete_valued,\Snot_differentiable,\Smedium,\Smoderate,\Sdeterministic,\Sglobal_proof,\S有限離散領域、妥当な定式化、solverが扱える連続緩和。,\Snoiseを含むblack-box;曖昧なlogic;巨大Big-M,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,\SI_SCIPY_MILP_HIGHS;I_KNITRO;I_EXCEL_SOLVER,\SS021;S029;S005;S016;S024;S025;S028,\Smedium,\S2026-07-13
\SPA025,\S混合整数非線形計画,\SM_GENETIC_ALGORITHM,\S遺伝的algorithm,\SMF_EVOLUTIONARY,\Sconditional,\Sexpert_only,\Smixed,\Sgeneral_nonlinear,\Smixed,\Snonconvex,\Sdiscrete_valued,\Snot_differentiable,\Smedium,\Smoderate,\Sdeterministic,\Sglobal_proof,\S評価予算と妥当な変数表現・境界・乱数管理。,\S評価が極端に高価で低予算;厳密証明;高次元で構造利用可能,\S要求される大域証明/gapをこの手法単独では満たさない。候補解生成またはupper bound用途に限定。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_PYMOO;I_DEAP,\SS021;S029;S032;S033;S040;S058;S074,\Smedium,\S2026-07-13
\SPA025,\S混合整数非線形計画,\SM_OUTER_APPROX_MINLP,\Souter approximation MINLP,\SMF_DISCRETE_EXACT,\Sstrongly_recommended,\Sexpert_guidance_recommended,\Smixed,\Sgeneral_nonlinear,\Smixed,\Snonconvex,\Sdiscrete_valued,\Snot_differentiable,\Smedium,\Smoderate,\Sdeterministic,\Sglobal_proof,\S連続部分が凸・微分可能で適切な正則性。,\Snoiseを含むblack-box;曖昧なlogic;巨大Big-M,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,\SI_PYOMO;I_SCIP,\SS021;S029;S005;S016;S024;S025;S028,\Shigh,\S2026-07-13
\SPA025,\S混合整数非線形計画,\SM_SPATIAL_BRANCH_BOUND,\S空間branch-and-bound,\SMF_DISCRETE_EXACT,\Sdefault_choice,\Sexpert_guidance_recommended,\Smixed,\Sgeneral_nonlinear,\Smixed,\Snonconvex,\Sdiscrete_valued,\Snot_differentiable,\Smedium,\Smoderate,\Sdeterministic,\Sglobal_proof,\S有限離散領域、妥当な定式化、solverが扱える連続緩和。,\Snoiseを含むblack-box;曖昧なlogic;巨大Big-M,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,\SI_SCIP;I_GUROBI,\SS021;S029;S005;S016;S024;S025;S028,\Shigh,\S2026-07-13
\SPA025,\S混合整数非線形計画,\SM_SQP,\S逐次二次計画法,\SMF_CONSTRAINED_NLP,\Sgenerally_unsuitable,\Savoid_as_default,\Smixed,\Sgeneral_nonlinear,\Smixed,\Snonconvex,\Sdiscrete_valued,\Snot_differentiable,\Smedium,\Smoderate,\Sdeterministic,\Sglobal_proof,\S制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,\S問題の主要構造・変数型・保証要求と不整合。 離散/graph変数を直接扱わない。連続緩和だけでは整数可行性を保証しない。,\S要求される大域証明/gapをこの手法単独では満たさない。候補解生成またはupper bound用途に限定。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_TRUST_CONSTR;I_KNITRO;I_SNOPT;I_CASADI;I_ACADOS,\SS021;S029;S017;S030;S056;S064,\Smedium,\S2026-07-13
\SPA026,\S制約programming型scheduling,\SM_BRANCH_CUT,\Sbranch-and-cut,\SMF_DISCRETE_EXACT,\Srecommended,\Sexpert_guidance_recommended,\Smixed,\Sdiscrete,\Scombinatorial,\Snonconvex,\Sdiscrete_valued,\Snot_differentiable,\Shigh,\Scheap,\Sdeterministic,\Sfeasible_only,\S有限離散領域、妥当な定式化、solverが扱える連続緩和。,\Snoiseを含むblack-box;曖昧なlogic;巨大Big-M,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,\SI_SCIPY_MILP_HIGHS;I_HIGHS_NATIVE;I_CVXPY;I_PYOMO;I_SCIP,\SS022;S053;S005;S016;S021;S024;S025;S028,\Smedium,\S2026-07-13
\SPA026,\S制約programming型scheduling,\SM_CP_SAT,\SCP-SAT,\SMF_CONSTRAINT_PROGRAMMING,\Sdefault_choice,\Sfirst_try,\Smixed,\Sdiscrete,\Scombinatorial,\Snonconvex,\Sdiscrete_valued,\Snot_differentiable,\Shigh,\Scheap,\Sdeterministic,\Sfeasible_only,\S有限domainと強い制約表現。整数化・時間離散化の意味が妥当。,\S本質的に連続滑らか;実数精度を整数scaleで表せない,\S保証の種類と実装statusを個別確認。,\S反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,\SI_ORTOOLS_CPSAT;I_MINIZINC,\SS022;S053;S079,\Shigh,\S2026-07-13
\SPA026,\S制約programming型scheduling,\SM_CP_SEARCH,\Sconstraint programming search,\SMF_CONSTRAINT_PROGRAMMING,\Sstrongly_recommended,\Ssecond_try,\Smixed,\Sdiscrete,\Scombinatorial,\Snonconvex,\Sdiscrete_valued,\Snot_differentiable,\Shigh,\Scheap,\Sdeterministic,\Sfeasible_only,\S有限domainと強い制約表現。整数化・時間離散化の意味が妥当。,\S本質的に連続滑らか;実数精度を整数scaleで表せない,\S保証の種類と実装statusを個別確認。,\S反復数ではなくnode/conflict、incumbent、bound、time、memoryを追跡。,\SI_ORTOOLS_ROUTING;I_MINIZINC,\SS022;S053,\Shigh,\S2026-07-13
\SPA026,\S制約programming型scheduling,\SM_GENETIC_ALGORITHM,\S遺伝的algorithm,\SMF_EVOLUTIONARY,\Sgenerally_unsuitable,\Savoid_as_default,\Smixed,\Sdiscrete,\Scombinatorial,\Snonconvex,\Sdiscrete_valued,\Snot_differentiable,\Shigh,\Scheap,\Sdeterministic,\Sfeasible_only,\S評価予算と妥当な変数表現・境界・乱数管理。,\S問題の主要構造・変数型・保証要求と不整合。,\S大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_PYMOO;I_DEAP,\SS022;S053;S032;S033;S040;S058;S074,\Smedium,\S2026-07-13
